,user_id,isbn,book_rating,user,book
11543,790,0345341201,8.0,196,717
11550,805,0060256672,10.0,197,73
11551,805,0060928336,7.0,197,116
11555,805,0140070206,9.0,197,292
11556,805,0140077022,10.0,197,294
11557,805,014016930X,10.0,197,309
11558,805,0140236589,7.0,197,317
11559,805,0140253602,4.0,197,322
11561,805,0156027321,9.0,197,433
11564,805,0316777730,7.0,197,639
11567,805,0375501851,8.0,197,978
11568,805,0375705228,8.0,197,998
11569,805,038001503X,10.0,197,1041
11573,805,039592720X,9.0,197,1292
11574,805,0440215625,8.0,197,1544
11575,805,0452282152,8.0,197,2035
11577,805,0553268449,8.0,197,2254
11580,805,0671003755,8.0,197,2561
11582,805,0679732764,10.0,197,2804
11584,805,0684844729,8.0,197,2871
11587,805,0810935627,7.0,197,3255
11590,805,0877733759,10.0,197,3473
11591,805,0911104542,10.0,197,3614
11592,805,1566193966,8.0,197,3809
11599,811,3499134446,8.0,198,4270
11600,818,067142517X,5.0,199,2622
11601,819,0345384466,5.0,200,756
11603,819,0446364193,7.0,200,1687
11606,819,0451124340,5.0,200,1866
11607,819,0671726889,5.0,200,2706
11609,824,0679734775,5.0,201,2806
11610,827,0152013369,7.0,202,416
11612,827,0425124819,10.0,202,1388
11613,827,0440414717,10.0,202,1616
11618,828,0345409469,10.0,203,776
11619,834,0141001771,5.0,204,381
11620,834,0373250177,2.0,204,884
11621,834,0449005569,3.0,204,1796
11623,834,0671027344,7.0,204,2599
11625,834,0763615382,3.0,204,3090
11626,834,0786884622,3.0,204,3157
11627,834,0965975401,5.0,204,3660
11628,834,1558747346,5.0,204,3762
11632,843,006019491X,8.0,205,67
11633,843,0066211611,8.0,205,254
11639,843,0684819066,8.0,205,2858
11641,843,0786927089,8.0,205,3168
11644,850,0671578103,6.0,206,2654
11646,850,3404203097,7.0,206,4159
11647,850,3404203135,7.0,206,4160
11649,850,3423009152,3.0,206,4168
11650,850,3423620005,9.0,206,4186
11652,850,3426616262,6.0,206,4191
11653,850,3426701448,8.0,206,4194
11662,850,3453137205,7.0,206,4233
11663,850,3453147243,5.0,206,4236
11664,850,3453171977,10.0,206,4241
11665,850,3453177800,5.0,206,4242
11667,850,3492229336,8.0,206,4260
11675,850,3596133319,6.0,206,4301
11676,850,3596142229,10.0,206,4302
11678,850,3746611229,3.0,206,4324
11680,850,3808536519,10.0,206,4330
11686,853,0140042520,8.0,207,284
11687,853,0345358791,5.0,207,731
11688,853,0345375211,9.0,207,745
11690,853,034545829X,9.0,207,824
11692,853,0446677574,8.0,207,1783
11713,878,0553574833,9.0,208,2355
11715,882,0020418809,10.0,209,12
11722,882,0064401847,10.0,209,236
11723,882,0064402967,5.0,209,237
11728,882,0140440399,9.0,209,369
11737,882,0340188022,9.0,209,668
11738,882,0345334930,8.0,209,709
11740,882,0373218400,5.0,209,871
11741,882,0373484224,7.0,209,905
11746,882,0380018179,10.0,209,1042
11752,882,0385504209,10.0,209,1215
11753,882,0394557433,10.0,209,1248
11754,882,0394743180,10.0,209,1259
11755,882,039607412X,10.0,209,1294
11757,882,0425179672,10.0,209,1443
11758,882,0425195899,9.0,209,1477
11760,882,0440215978,5.0,209,1545
11764,882,0440235162,10.0,209,1589
11767,882,0446344109,9.0,209,1676
11774,882,0449230279,9.0,209,1837
11775,882,0449700712,9.0,209,1844
11777,882,0452265347,10.0,209,2021
11779,882,051509465X,9.0,209,2081
11782,882,0515134368,6.0,209,2123
11783,882,0515135062,6.0,209,2125
11785,882,0517556278,8.0,209,2142
11787,882,0553205587,9.0,209,2209
11791,882,0553247921,10.0,209,2232
11792,882,0553250426,10.0,209,2233
11796,882,0553258656,10.0,209,2244
11797,882,0553272586,5.0,209,2262
11799,882,0553280589,10.0,209,2277
11800,882,0553290207,10.0,209,2288
11805,882,0553572997,10.0,209,2343
11808,882,0618260307,10.0,209,2533
11811,882,067101420X,4.0,209,2572
11813,882,0671641778,10.0,209,2668
11818,882,0679429220,9.0,209,2778
11820,882,067976402X,10.0,209,2824
11827,882,0743457943,5.0,209,3049
11840,882,8423995801,10.0,209,4368
11841,883,0140266771,7.0,210,328
11843,885,0380002450,9.0,211,1033
11844,885,0804106304,5.0,211,3210
11845,886,0679723420,7.0,212,2797
11846,887,0441004016,8.0,213,1644
11847,895,0671500546,7.0,214,2629
11848,896,0140620338,8.0,215,378
11849,896,0460878263,7.0,215,2043
11850,899,0971880107,2.0,216,3673
11851,899,3257061269,9.0,216,4127
11853,899,3453088433,4.0,216,4225
11855,899,3453199766,8.0,216,4244
11861,899,3746670144,7.0,216,4326
11862,900,0060928336,9.0,217,116
11863,900,0373057296,5.0,217,836
11864,900,0373058446,5.0,217,837
11865,900,0373092237,5.0,217,846
11866,900,0373257074,5.0,217,888
11867,900,0425137015,6.0,217,1398
11868,900,0441001335,5.0,217,1641
11870,900,0449212084,5.0,217,1816
11871,900,0451450604,5.0,217,1961
11872,900,0451454677,5.0,217,1981
11873,900,0553572490,6.0,217,2342
11874,900,0553576976,5.0,217,2362
11876,901,000649840X,9.0,218,6
11880,901,0099771519,9.0,218,265
11883,901,0140431268,8.0,218,367
11884,901,014044503X,8.0,218,371
11892,901,0551030682,8.0,218,2175
11893,901,0551031085,8.0,218,2176
11895,901,0551032510,9.0,218,2177
11903,901,0785268480,10.0,218,3130
11905,901,0851707777,9.0,218,3431
11907,901,1576832899,10.0,218,3865
11908,901,1853261750,9.0,218,3915
11910,902,067102535X,8.0,219,2590
11911,903,0876855575,9.0,220,3469
11913,913,0140272658,8.0,221,331
11915,914,3257250053,10.0,222,4150
11922,914,340780573X,10.0,222,4165
11923,914,3407805853,10.0,222,4166
11936,914,3785532237,7.0,222,4327
11941,915,0156027321,10.0,223,433
11948,921,2070372294,3.0,224,4001
11949,924,2264030542,8.0,225,4079
11950,929,0029087104,8.0,226,28
11951,929,0030615321,8.0,226,32
11954,929,0226726770,7.0,226,458
11955,929,0312140940,8.0,226,491
11958,929,0345285549,5.0,226,685
11962,929,0345307674,5.0,226,692
11964,929,0345331605,7.0,226,704
11969,929,0385314744,7.0,226,1147
11970,929,0394312066,8.0,226,1240
11971,929,0425050750,8.0,226,1364
11974,929,0439404371,8.0,226,1514
11977,929,0440224624,6.0,226,1571
11978,929,044100962X,4.0,226,1648
11982,929,0451169530,6.0,226,1884
11987,929,0553234811,6.0,226,2225
11990,929,0553296981,10.0,226,2294
11991,929,0553801031,9.0,226,2400
11993,929,0671461494,8.0,226,2627
11994,929,0671617028,8.0,226,2658
11995,929,067163884X,7.0,226,2667
11999,929,0679741011,5.0,226,2809
12000,929,0766607119,8.0,226,3101
12004,929,0894803700,8.0,226,3580
12005,929,0939766027,5.0,226,3645
12007,929,1895383129,7.0,226,3970
12014,938,0385335482,9.0,227,1164
12016,941,0553258001,9.0,228,2240
12036,951,0375704043,8.0,229,995
12039,965,0805063889,9.0,230,3236
12041,969,068986020X,8.0,231,2940
12044,973,1573228567,10.0,232,3845
12050,984,0449217868,9.0,233,1824
12051,984,0671573020,7.0,233,2652
12067,999,0441003257,7.0,234,1643
12069,1003,0451202503,5.0,235,1918
12071,1008,0312195516,9.0,236,501
12072,1009,0399149759,8.0,237,1340
12073,1009,0451181468,9.0,237,1900
12074,1009,0671028375,10.0,237,2604
12075,1010,0345384733,5.0,238,757
12078,1016,0399146008,7.0,239,1321
12080,1019,0515132632,8.0,240,2119
12082,1021,0060930535,10.0,241,121
12084,1021,1570362084,10.0,241,3828
12085,1022,0375702709,10.0,242,990
12086,1022,044990928X,8.0,242,1856
12087,1024,0060916508,7.0,243,109
12088,1024,0671038184,5.0,243,2612
12089,1025,000636988X,9.0,244,4
12090,1025,0006642004,5.0,244,9
12092,1025,0060562080,8.0,244,97
12093,1025,0060928336,5.0,244,116
12100,1025,0140563733,9.0,244,375
12101,1025,0140620915,10.0,244,379
12103,1025,0142000663,10.0,244,393
12104,1025,0142300128,10.0,244,400
12110,1025,0330306839,8.0,244,656
12112,1025,0380012863,8.0,244,1038
12114,1025,0394404289,9.0,244,1241
12117,1025,0434971383,7.0,244,1479
12123,1025,0552996009,9.0,244,2179
12124,1025,0552998001,9.0,244,2180
12125,1025,0552999504,8.0,244,2182
12126,1025,0552999512,7.0,244,2183
12127,1025,0575073004,8.0,244,2410
12128,1025,0575073314,8.0,244,2411
12129,1025,058242092X,7.0,244,2413
12135,1025,0613117905,9.0,244,2521
12137,1025,0679883878,8.0,244,2842
12138,1025,068484267X,9.0,244,2869
12143,1025,0743225082,8.0,244,3002
12148,1025,074603010X,9.0,244,3062
12150,1025,0749720182,7.0,244,3067
12151,1025,0749725028,6.0,244,3068
12153,1025,0752853007,6.0,244,3075
12155,1025,0805067868,10.0,244,3240
12156,1025,0811828379,9.0,244,3263
12159,1025,0861638522,5.0,244,3434
12165,1026,1578562333,7.0,245,3871
12166,1031,0345458915,7.0,246,825
12167,1031,0671027360,7.0,246,2600
12168,1032,006092988X,8.0,247,118
12169,1032,038531258X,10.0,247,1143
12170,1032,0446310786,10.0,247,1668
12171,1038,0140317937,5.0,248,348
12172,1040,0743225406,5.0,249,3004
12175,1048,0553256696,9.0,250,2237
12176,1048,0785263780,8.0,250,3127
12177,1048,0802433243,7.0,250,3192
12178,1054,0375413081,9.0,251,973
12179,1054,1400034779,8.0,251,3682
12181,1057,038533303X,6.0,252,1158
12183,1057,0451163753,10.0,252,1880
12184,1060,0786885688,8.0,253,3158
12185,1063,0345387007,5.0,254,759
12188,1063,0671311891,9.0,254,2619
12189,1063,0671721038,6.0,254,2696
12190,1063,0671880187,5.0,254,2756
12193,1063,0802069347,7.0,254,3181
12194,1063,0895773538,9.0,254,3587
12195,1063,1558506454,8.0,254,3745
12198,1075,0142001740,10.0,255,395
12199,1075,0316666343,7.0,255,627
12200,1075,0375726403,7.0,255,1009
12201,1075,0385504209,7.0,255,1215
12202,1075,0472113658,5.0,255,2051
12203,1075,0553377868,9.0,255,2310
12204,1075,0609608444,10.0,255,2517
12206,1075,0767902521,9.0,255,3103
12207,1075,0892967048,8.0,255,3575
12208,1075,1400034779,5.0,255,3682
12209,1079,0915811332,8.0,256,3624
12210,1082,1558744606,10.0,257,3755
12211,1083,014131088X,10.0,258,388
12212,1083,0345325818,10.0,258,700
12213,1083,043909013X,9.0,258,1488
12214,1083,044023767X,10.0,258,1603
12215,1083,0451526503,6.0,258,2012
12216,1083,080410753X,7.0,258,3211
12219,1087,0884043142,9.0,259,3504
12224,1093,0312983212,6.0,260,582
12225,1094,0553486411,8.0,261,2322
12226,1095,0865532168,10.0,262,3440
12227,1095,3478088534,5.0,262,4251
12229,1096,059040640X,7.0,263,2436
12230,1096,1566197155,7.0,263,3810
12231,1098,031227999X,7.0,264,519
12235,1108,0385508417,7.0,265,1218
12237,1111,0385510438,8.0,266,1220
12241,1113,0385324057,9.0,267,1156
12243,1113,0718001044,6.0,267,2965
12244,1113,0812515722,5.0,267,3284
12245,1113,0848705459,8.0,267,3423
12248,1116,0061030651,8.0,268,168
12249,1116,006109594X,7.0,268,206
12250,1116,031298250X,4.0,268,581
12251,1116,0425095584,2.0,268,1375
12253,1116,0425185710,6.0,268,1459
12254,1116,0451409086,6.0,268,1954
12255,1116,0553575619,5.0,268,2358
12258,1118,0399144463,8.0,269,1317
12259,1118,0671527215,9.0,269,2643
12260,1123,0486203077,8.0,270,2052
12261,1123,0671522817,7.0,270,2639
12263,1124,0618074716,8.0,271,2526
12264,1129,0064407667,4.0,272,243
12265,1129,014025448X,7.0,272,324
12266,1129,0151010102,7.0,272,412
12268,1129,0385472951,6.0,272,1183
12269,1129,0385493800,6.0,272,1202
12270,1129,0553377876,3.0,272,2311
12272,1129,0671318314,7.0,272,2620
12274,1129,1400062888,3.0,272,3685
12275,1129,1558612815,9.0,272,3751
12276,1129,1931520038,10.0,272,3982
12278,1131,0060934417,8.0,273,126
12279,1131,0060976845,7.0,273,144
12280,1131,0061093092,8.0,273,199
12281,1131,0061098361,7.0,273,209
12282,1131,0070212570,7.0,273,256
12285,1131,0174434642,8.0,273,437
12286,1131,0312243022,8.0,273,507
12287,1131,0312983824,6.0,273,589
12290,1131,0345370805,7.0,273,742
12293,1131,0375703055,7.0,273,991
12296,1131,0385480016,9.0,273,1187
12299,1131,0394758285,7.0,273,1264
12300,1131,0440214424,8.0,273,1543
12302,1131,0446605891,6.0,273,1736
12303,1131,0446672211,7.0,273,1776
12304,1131,0446673544,5.0,273,1778
12306,1131,0449149676,7.0,273,1804
12308,1131,0451187903,7.0,273,1907
12311,1131,0451523067,8.0,273,2004
12315,1131,0671004565,6.0,273,2564
12317,1131,0671793489,7.0,273,2733
12318,1131,0679761837,7.0,273,2822
12319,1131,0679772677,7.0,273,2833
12321,1131,0743418174,7.0,273,3031
12325,1133,0446611239,8.0,274,1762
12330,1137,8481301132,7.0,275,4423
12332,1140,0671880187,10.0,276,2756
12334,1150,0486280616,10.0,277,2060
12335,1155,006101253X,7.0,278,159
12336,1155,0373250223,8.0,278,885
12343,1155,0380814021,6.0,278,1103
12344,1155,0380817683,10.0,278,1107
12345,1155,0440217806,7.0,278,1551
12346,1155,0446607835,8.0,278,1742
12347,1155,0451402103,8.0,278,1947
12348,1155,0451409256,9.0,278,1955
12349,1155,0671000381,7.0,278,2554
12350,1155,0671032658,9.0,278,2605
12351,1155,0671689231,7.0,278,2688
12352,1155,0671701053,5.0,278,2693
12353,1155,0743405978,8.0,278,3016
12354,1161,0061098795,5.0,279,210
12355,1161,0373226519,6.0,279,876
12356,1161,0375725784,5.0,279,1007
12359,1161,0465016146,10.0,279,2044
12360,1161,0791423549,10.0,279,3175
12361,1164,0380012774,10.0,280,1037
12362,1166,225313922X,9.0,281,4056
12363,1167,0060929596,10.0,282,117
12368,1167,0373834985,5.0,282,941
12371,1167,038533656X,5.0,282,1171
12372,1167,0440217520,5.0,282,1549
12373,1167,0440224675,8.0,282,1573
12378,1167,0679450548,7.0,282,2788
12379,1167,0743230213,7.0,282,3009
12380,1167,0802135196,9.0,282,3186
12383,1169,0375707425,6.0,283,1003
12388,1172,3453151933,10.0,284,4237
12389,1174,0231105592,4.0,285,461
12390,1178,014056232X,10.0,286,374
12391,1178,0440203155,10.0,286,1530
12392,1178,0440401119,9.0,286,1611
12393,1178,0440940001,2.0,286,1636
12396,1180,0812565959,10.0,287,3326
12398,1184,034536628X,7.0,288,734
12400,1184,0425163385,7.0,288,1412
12401,1184,0553585118,3.0,288,2396
12412,1184,0880387483,7.0,288,3490
12415,1192,0373152655,5.0,289,859
12418,1192,0451404033,7.0,289,1948
12425,1200,0380773155,9.0,290,1085
12429,1210,0679731148,9.0,291,2802
12432,1211,0099771519,9.0,292,265
12435,1211,014143984X,9.0,292,391
12439,1211,0375726322,8.0,292,1008
12440,1211,0385504209,9.0,292,1215
12448,1211,0752853694,8.0,292,3076
12449,1211,0786889373,8.0,292,3164
12460,1211,2020291541,9.0,292,3989
12461,1211,2070360024,8.0,292,3998
12463,1211,2070360423,7.0,292,3999
12466,1211,2070364283,7.0,292,4000
12467,1211,2070375161,7.0,292,4003
12468,1211,2070412571,8.0,292,4011
12469,1211,2070415686,8.0,292,4013
12470,1211,2070417700,6.0,292,4014
12471,1211,2070426815,7.0,292,4021
12472,1211,2070513726,9.0,292,4023
12473,1211,2070544281,9.0,292,4026
12474,1211,2207245810,9.0,292,4028
12475,1211,2207250474,9.0,292,4029
12476,1211,2207251756,10.0,292,4030
12477,1211,2207252000,8.0,292,4031
12479,1211,2253001295,6.0,292,4034
12480,1211,2253004898,8.0,292,4039
12481,1211,2253005274,8.0,292,4040
12482,1211,2253009164,8.0,292,4044
12484,1211,2253152064,5.0,292,4062
12485,1211,2253152277,7.0,292,4064
12487,1211,2258036992,9.0,292,4072
12488,1211,2264027681,9.0,292,4077
12489,1211,2264028815,9.0,292,4078
12490,1211,2266000489,8.0,292,4081
12491,1211,2266022504,8.0,292,4082
12492,1211,2266085778,2.0,292,4087
12493,1211,2266120158,9.0,292,4091
12494,1211,226612269X,7.0,292,4092
12496,1211,2290305251,8.0,292,4093
12497,1211,2290307831,9.0,292,4094
12498,1211,2290314110,6.0,292,4095
12499,1211,2290331406,8.0,292,4097
12501,1211,2707318094,8.0,292,4099
12502,1211,2723407381,9.0,292,4100
12503,1211,2723407403,9.0,292,4101
12504,1211,2723407411,9.0,292,4102
12505,1211,2723409821,10.0,292,4103
12506,1211,273811167X,7.0,292,4105
12507,1211,287129478X,9.0,292,4115
12508,1211,2871294798,9.0,292,4116
12509,1214,0380600129,8.0,293,1049
12510,1214,0451522389,8.0,293,2003
12512,1219,0425169324,7.0,294,1421
12513,1219,082176828X,6.0,294,3367
12514,1223,0316693324,3.0,295,631
12522,1234,8420725927,9.0,296,4362
12523,1235,0140089586,9.0,297,296
12525,1235,0345378490,9.0,297,749
12530,1242,1559277785,7.0,298,3766
12531,1248,0205280854,9.0,299,454
12532,1248,0312169655,10.0,299,495
12533,1248,0312205872,10.0,299,504
12534,1248,0345367898,10.0,299,737
12535,1248,0345396529,10.0,299,765
12536,1248,0385425686,6.0,299,1178
12537,1248,0393029190,10.0,299,1231
12538,1248,0440455332,10.0,299,1622
12539,1248,0449912558,10.0,299,1860
12540,1248,0553110721,10.0,299,2197
12541,1248,0553580272,10.0,299,2372
12543,1248,0670867144,10.0,299,2547
12544,1248,0679412271,9.0,299,2768
12545,1248,0679452281,9.0,299,2789
12546,1248,0785324712,10.0,299,3132
12547,1248,0803281730,10.0,299,3198
12548,1248,0805051732,9.0,299,3230
12549,1248,0811807150,9.0,299,3259
12550,1248,0934257345,9.0,299,3639
12551,1248,1558534245,10.0,299,3750
12552,1248,1560980087,10.0,299,3772
12553,1248,1860462995,10.0,299,3929
12554,1249,0440226430,5.0,300,1582
12556,1249,0671004565,8.0,300,2564
12557,1249,0684835983,8.0,300,2865
12559,1250,0385721358,8.0,301,1226
12560,1252,031231616X,8.0,302,532
12566,1254,0894805770,10.0,303,3581
12567,1254,089480829X,10.0,303,3583
12569,1254,0971453217,7.0,303,3670
12572,1258,0553232053,4.0,304,2223
12573,1259,0062502174,7.0,305,217
12576,1261,0316776963,8.0,306,637
12577,1261,0345401123,7.0,306,769
12578,1261,0345438329,6.0,306,800
12579,1261,0452282152,7.0,306,2035
12580,1261,0688177751,8.0,306,2914
12581,1262,1593160127,10.0,307,3898
12582,1262,1593160151,10.0,307,3899
12583,1263,0451209435,9.0,308,1939
12584,1264,0375707972,8.0,309,1004
12586,1266,0618126988,10.0,310,2528
12587,1267,0060094850,5.0,311,43
12591,1279,031219126X,10.0,312,499
12592,1279,0872860175,5.0,312,3455
12593,1281,0345446860,7.0,313,809
12594,1293,0446310492,10.0,314,1667
12595,1294,037348285X,8.0,315,903
12596,1294,0399145087,7.0,315,1319
12598,1294,0812590244,8.0,315,3340
12599,1296,0963641328,10.0,316,3656
12600,1297,0060192119,8.0,317,65
12603,1297,0679731148,7.0,317,2802
12605,1297,0836218256,7.0,317,3385
12610,1297,1574551108,10.0,317,3853
12614,1309,0316969680,7.0,318,651
12615,1309,0425178765,10.0,318,1440
12617,1309,055357227X,10.0,318,2340
12618,1314,8807015293,1.0,319,4447
12621,1324,0689109865,5.0,320,2919
12624,1330,3518368540,10.0,321,4282
12626,1331,0141180633,9.0,322,384
12628,1331,0773762078,5.0,322,3120
12629,1331,0786248688,9.0,322,3136
12639,1343,0552996009,9.0,323,2179
12641,1343,0590660543,10.0,323,2494
12650,1344,0786014210,8.0,324,3135
12652,1348,0061008028,7.0,325,154
12656,1348,1888740051,8.0,325,3960
12657,1355,1931646384,9.0,326,3986
12658,1359,0399501487,7.0,327,1348
12659,1360,157566559X,7.0,328,3856
12660,1361,3423125551,10.0,329,4176
12662,1368,0060514949,7.0,330,86
12663,1368,0066210151,7.0,330,253
12664,1368,0375411992,5.0,330,969
12666,1368,0425188361,7.0,330,1464
12667,1369,0060287802,7.0,331,75
12673,1372,3423620196,10.0,332,4187
12675,1372,3442730066,9.0,332,4220
12681,1375,0743203313,5.0,333,2990
12682,1376,0345417623,8.0,334,781
12683,1376,0425172554,7.0,334,1427
12684,1376,0425177173,9.0,334,1435
12685,1376,042517736X,7.0,334,1436
12686,1377,0440224764,8.0,335,1574
12689,1389,0553572997,9.0,336,2343
12692,1395,193072229X,10.0,337,3979
12693,1396,0380727501,10.0,338,1068
12695,1399,0312423799,9.0,339,537
12696,1399,0316089745,10.0,339,603
12697,1399,037542217X,9.0,339,976
12699,1403,0345440773,8.0,340,803
12700,1409,0061093106,8.0,341,200
12701,1409,0373218192,8.0,341,870
12702,1409,042517736X,9.0,341,1436
12703,1409,0440208912,8.0,341,1537
12704,1409,0515120006,6.0,341,2093
12705,1409,0515127396,5.0,341,2106
12706,1410,0684868911,9.0,342,2887
12707,1412,0156027321,9.0,343,433
12708,1412,0345416260,9.0,343,779
12709,1412,0345433084,6.0,343,794
12710,1412,0385486804,9.0,343,1194
12711,1412,0385494785,9.0,343,1203
12712,1412,0385512104,9.0,343,1222
12713,1412,0451180208,7.0,343,1896
12714,1412,089587198X,7.0,343,3592
12717,1417,0525237704,7.0,344,2154
12726,1424,0060000805,7.0,345,34
12728,1424,0060512822,7.0,345,85
12729,1424,0060730552,9.0,345,100
12730,1424,0060930535,7.0,345,121
12732,1424,0061015725,8.0,345,161
12733,1424,0061030015,5.0,345,165
12734,1424,0061056871,6.0,345,187
12735,1424,0061097314,5.0,345,207
12739,1424,0099771519,8.0,345,265
12744,1424,0140185844,9.0,345,314
12745,1424,0140255087,10.0,345,325
12747,1424,0142001430,7.0,345,394
12748,1424,0142003581,6.0,345,398
12749,1424,0151002290,6.0,345,407
12750,1424,0151004137,7.0,345,409
12752,1424,0156001314,8.0,345,425
12753,1424,0156006332,7.0,345,428
12754,1424,0224018256,7.0,345,455
12756,1424,031215125X,7.0,345,493
12757,1424,0312420366,8.0,345,534
12759,1424,0316291161,8.0,345,617
12760,1424,0316353299,8.0,345,619
12761,1424,0330291610,6.0,345,655
12762,1424,0330357808,6.0,345,660
12763,1424,033036197X,6.0,345,661
12764,1424,0330391763,6.0,345,663
12765,1424,0330483013,6.0,345,664
12766,1424,033390785X,9.0,345,666
12768,1424,0345439481,7.0,345,801
12769,1424,0345450515,7.0,345,814
12771,1424,0375725296,7.0,345,1006
12772,1424,0380603764,6.0,345,1050
12774,1424,0385319452,7.0,345,1152
12775,1424,0385336403,6.0,345,1170
12777,1424,0385720106,7.0,345,1224
12779,1424,039914255X,7.0,345,1312
12785,1424,044652719X,7.0,345,1715
12790,1424,0451526988,7.0,345,2013
12791,1424,0451527569,7.0,345,2014
12793,1424,0531301427,8.0,345,2173
12794,1424,0553295071,6.0,345,2293
12797,1424,0590988301,7.0,345,2506
12798,1424,0595157939,7.0,345,2509
12799,1424,0606006133,8.0,345,2512
12801,1424,0618446877,8.0,345,2534
12803,1424,0671646575,8.0,345,2672
12804,1424,0671776134,8.0,345,2729
12805,1424,0676974562,7.0,345,2763
12814,1424,0702231088,7.0,345,2946
12816,1424,0743228480,8.0,345,3006
12817,1424,0743234413,8.0,345,3010
12818,1424,0743418735,7.0,345,3034
12819,1424,0743431014,7.0,345,3040
12821,1424,0746020120,8.0,345,3061
12822,1424,0747265097,6.0,345,3063
12827,1424,075350507X,6.0,345,3077
12828,1424,0767902521,8.0,345,3103
12834,1424,0804106304,6.0,345,3210
12835,1424,0812541979,6.0,345,3318
12836,1424,0881104086,7.0,345,3494
12842,1424,1400060648,7.0,345,3684
12846,1424,1585672939,5.0,345,3884
12847,1424,1585673625,7.0,345,3885
12849,1424,1592247865,8.0,345,3896
12850,1424,1841955469,7.0,345,3905
12854,1424,1860491235,8.0,345,3930
12858,1424,1876825251,7.0,345,3933
12862,1427,0062502182,10.0,346,218
12863,1433,0743418174,3.0,347,3031
12864,1434,0060175400,10.0,348,56
12866,1435,0060915544,10.0,349,107
12868,1435,0060977477,5.0,349,146
12878,1435,0345378490,5.0,349,749
12880,1435,0345387651,5.0,349,760
12882,1435,0345410998,10.0,349,777
12883,1435,0374517886,8.0,349,957
12885,1435,0375505547,7.0,349,981
12887,1435,0380728249,10.0,349,1069
12890,1435,0385325126,9.0,349,1157
12892,1435,0385490615,6.0,349,1197
12894,1435,0394742591,7.0,349,1258
12896,1435,0399133143,5.0,349,1300
12911,1435,0446611239,10.0,349,1762
12912,1435,0446672211,8.0,349,1776
12916,1435,0451183665,7.0,349,1903
12919,1435,0451208765,4.0,349,1937
12922,1435,0486408760,10.0,349,2068
12924,1435,0517149257,10.0,349,2139
12925,1435,0517573822,10.0,349,2144
12930,1435,0570060265,8.0,349,2404
12931,1435,0618127453,9.0,349,2529
12933,1435,0671017586,7.0,349,2577
12935,1435,0671024248,4.0,349,2589
12941,1435,0679751343,8.0,349,2820
12945,1435,068484267X,8.0,349,2869
12946,1435,0684848783,5.0,349,2875
12947,1435,0684855631,9.0,349,2879
12948,1435,0684863324,9.0,349,2882
12956,1435,0802713815,5.0,349,3194
12957,1435,080410753X,10.0,349,3211
12959,1435,0812590236,4.0,349,3339
12960,1435,0844239461,5.0,349,3421
12961,1435,0850315336,6.0,349,3430
12962,1435,0875964125,5.0,349,3466
12963,1435,0877732906,6.0,349,3472
12966,1435,0887482570,7.0,349,3556
12969,1435,0913367176,10.0,349,3621
12970,1435,0929587227,7.0,349,3629
12971,1435,0933121245,7.0,349,3636
12973,1435,0971880107,5.0,349,3673
12974,1435,1558007725,6.0,349,3741
12975,1435,155874262X,10.0,349,3752
12978,1435,1569021074,5.0,349,3821
12979,1435,1573221775,4.0,349,3839
12982,1435,1893910245,3.0,349,3969
12983,1435,1932270329,6.0,349,3988
12987,1436,044022165X,6.0,350,1563
12992,1436,0451201558,9.0,350,1915
12993,1436,0891074759,7.0,350,3567
12996,1439,0061032077,8.0,351,174
12997,1442,2253004243,10.0,352,4038
12998,1448,0679459626,6.0,353,2791
12999,1455,0812566629,8.0,354,3328
13000,1461,0816614024,10.0,355,3349
13004,1466,3518390473,4.0,356,4283
13005,1466,3596113350,8.0,356,4298
13006,1467,0553583085,7.0,357,2388
13007,1467,0671001701,7.0,357,2555
13008,1467,0782125557,7.0,357,3125
13010,1467,1555217532,7.0,357,3724
13011,1467,1892051001,5.0,357,3964
13013,1473,1587991039,10.0,358,3889
13014,1475,1587214768,8.0,359,3888
13016,1484,1857931467,5.0,360,3924
13023,1485,0140004424,9.0,361,279
13027,1485,0380706725,8.0,361,1054
13029,1485,0380717085,8.0,361,1061
13030,1485,0440512158,10.0,361,1627
13033,1485,0767904281,6.0,361,3108
13038,1486,0971880107,5.0,362,3673
13040,1489,0385492081,8.0,363,1200
13042,1491,0451524829,7.0,364,2008
13044,1499,0465090974,5.0,365,2046
13045,1499,0877287384,9.0,365,3471
13046,1499,1931412677,6.0,365,3981
13047,1500,0670848549,7.0,366,2544
13049,1504,0345370775,8.0,367,741
13055,1511,0345391802,9.0,368,762
13056,1511,0425130215,7.0,368,1393
13057,1513,0671510053,8.0,369,2632
13058,1515,0671027344,9.0,370,2599
13059,1517,8420444782,4.0,371,4355
13062,1517,8489618844,6.0,371,4432
13064,1519,0671028375,8.0,372,2604
13066,1530,044023722X,8.0,373,1600
13069,1535,006017935X,7.0,374,58
13070,1535,067976402X,10.0,374,2824
13071,1539,1558532161,10.0,375,3748
13081,1548,0060394447,1.0,376,81
13082,1548,006093395X,6.0,376,125
13084,1548,0312243022,8.0,376,507
13086,1548,034540288X,5.0,376,771
13087,1548,0345425707,8.0,376,790
13088,1548,0345434692,7.0,376,795
13089,1548,0374177023,7.0,376,946
13090,1548,037541181X,7.0,376,968
13093,1548,0425167313,8.0,376,1418
13094,1548,0451821971,7.0,376,2017
13096,1548,0452282152,8.0,376,2035
13097,1548,0553131893,8.0,376,2200
13098,1548,0553234609,9.0,376,2224
